# kappa_0 kappa_1 kappa_2 kappa_3 kappa_4 kappa_5 kappa_6 eta_0 eta_1 eta_2 eta_3 eta_4 eta_5 eta_6 phi_0 phi_1 phi_2 phi_3 phi_4 phi_5 phi_6 T mu_0 mu_1 mu_2 mu_3 mu_4 mu_5 mu_6 
0.581513321670 0.095344244245 -0.148128905598 0.077902774616 0.081717368970 0.046364629338 0.035018072896 0.575441026957 0.087589958192 -0.116375068932 0.070273515126 0.073752471302 0.045280234367 0.036346642675 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.121445894241 0.001550857211 -0.006350767333 0.001525851898 0.001592979534 0.000216878994 -0.000265713956
0.606365379480 0.089994943451 -0.109312732379 0.018881795348 0.045821499651 0.071730552634 0.020975005434 0.598993488935 0.083311771491 -0.082574014227 0.023522399077 0.045663318932 0.067117779152 0.025133668358 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.147437810898 0.001336634392 -0.005347743630 -0.000928120746 0.000031636144 0.000922554696 -0.000831732585
0.450235838905 -0.031138584889 -0.040278967945 0.114437952206 0.221285127159 -0.067898099888 0.039798337824 0.453878736586 -0.016398940641 -0.023060833347 0.107653543154 0.215061197346 -0.046288724635 0.039174102352 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.072857953608 -0.002947928850 -0.003443626920 0.001356881810 0.001244785963 -0.004321875051 0.000124847094
0.724951575569 -0.114325807280 0.054191800956 0.003184503236 -0.008246232266 0.091142567650 -0.014901044986 0.711043546967 -0.073454129360 0.045246377778 0.009207864002 0.001283784421 0.071163675126 -0.003320925378 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.278160572052 -0.008174335584 0.001789084636 -0.001204672153 -0.001906003337 0.003995778505 -0.002316023922
0.380836713057 0.054162907407 0.035501359386 -0.047115467716 -0.264230792317 -0.003266669267 0.003397481051 0.389676528167 0.054690942605 0.038734452397 -0.032189109589 -0.213862222525 0.004824232271 0.010975048645 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.176796302199 -0.000105607040 -0.000646618602 -0.002985271625 -0.010073713958 -0.001618180308 -0.001515513519
0.417839230676 0.101920320475 0.022944475299 -0.018581561375 -0.309908192676 0.017418998956 0.001426650269 0.424160144557 0.093728903038 0.025521399170 -0.006358656896 -0.261973145489 0.019236716813 0.008599788125 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.126418277621 0.001638283487 -0.000515384774 -0.002444580896 -0.009587009437 -0.000363543571 -0.001434627571
0.500507594538 -0.060596049787 -0.214167513924 0.112451355175 0.081598248489 0.074336510265 -0.002654207184 0.499727859521 -0.039826750779 -0.197230412897 0.105623546491 0.074067568330 0.067447438018 0.007542139373 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.015594700351 -0.004153859802 -0.003387420205 0.001365561737 0.001506136032 0.001377814449 -0.002039269311
0.489913833729 -0.021015333494 0.139990693419 -0.090104789210 -0.154537624279 -0.091976850785 0.038466752020 0.490157689835 -0.010886732506 0.141763775896 -0.066365111356 -0.135686985980 -0.069977190837 0.039332434761 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.004877122119 -0.002025720198 -0.000354616495 -0.004747935571 -0.003770127660 -0.004399931990 -0.000173136548
0.498229501861 -0.032065529378 0.144067736039 -0.106790778447 -0.052884299802 0.102567126130 0.051874248411 0.497684329980 -0.016734577950 0.149365714099 -0.086157773841 -0.035238650888 0.103622966314 0.052733130169 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.010903437622 -0.003066190286 -0.001059595612 -0.004126600921 -0.003529129783 -0.000211168037 -0.000171776352
0.332300378056 0.064174554925 0.130442962908 0.017373428370 -0.062147079884 -0.027830186327 0.086392334028 0.344455738040 0.059180401647 0.116651628559 0.022087207278 -0.043938747990 -0.014808044097 0.081711676443 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.243107199669 0.000998830656 0.002758266870 -0.000942755782 -0.003641666379 -0.002604428446 0.000936131517
0.465252131052 -0.050130835513 0.047338596159 -0.083750976957 0.127936885614 0.029868678269 -0.023972896015 0.467371938206 -0.036479667539 0.052980742148 -0.068874479514 0.133878762640 0.036690545114 -0.012185394153 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.042396143079 -0.002730233595 -0.001128429198 -0.002975299489 -0.001188375405 -0.001364373369 -0.002357500372
0.459212197359 -0.069032850512 0.081488858123 0.085715852178 0.048273673636 0.031584383737 -0.019670242694 0.461725808303 -0.054566608811 0.086259425007 0.090324571497 0.053784616064 0.038169032828 -0.009213064116 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.050272218883 -0.002893248340 -0.000954113377 -0.000921743864 -0.001102188486 -0.001316929818 -0.002091435716
0.454893188785 -0.001935398887 0.122521766044 0.102078501828 0.024755183756 -0.013231601745 0.011292849585 0.457794534649 0.007334713027 0.126542467497 0.106321474473 0.031027874709 -0.002787076349 0.019217766739 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.058026917279 -0.001854022383 -0.000804140291 -0.000848594529 -0.001254538191 -0.002088905079 -0.001584983431
0.567979470802 0.063891073314 0.010366914086 0.203179185029 0.113767011471 -0.049740720003 -0.019573682363 0.562506696370 0.055833393799 0.015308080348 0.189374372113 0.102929119867 -0.030316177452 -0.007157478391 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.109455488622 0.001611535903 -0.000988233252 0.002760962583 0.002167578321 -0.003884908510 -0.002483240794
0.598985315277 -0.074032830117 -0.117124303685 0.049409871103 0.032502978289 -0.142394935589 -0.123351033058 0.591917131258 -0.049007775770 -0.084315697638 0.045140983825 0.031585847688 -0.106631475843 -0.089924964801 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.141363680363 -0.005005010869 -0.006561721209 0.000853777456 0.000183426120 -0.007152691949 -0.006685213652
0.543945291184 0.012895453354 0.171802396965 -0.026849443784 0.031018930326 0.009895202966 -0.060457306474 0.540097299509 0.021055673231 0.174631233115 -0.015034469070 0.037145470573 0.017911617324 -0.045883096547 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.076959833503 -0.001632043975 -0.000565767230 -0.002362994943 -0.001225308049 -0.001603282872 -0.002914841985
0.543628072919 0.012577094535 0.171710618303 -0.026379298904 0.030370544331 0.010293361839 -0.060886571388 0.539798917057 0.020776662791 0.174667100361 -0.014627554008 0.036577561908 0.018284555982 -0.046339669003 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.076583117247 -0.001639913651 -0.000591296412 -0.002350348979 -0.001241403515 -0.001598238829 -0.002909380477
0.551510613257 -0.012678353144 0.188280257858 -0.092731132317 0.091060496729 0.071105521086 -0.100018059565 0.546977070192 -0.002631817972 0.176845786623 -0.063864758849 0.080259394695 0.063438226383 -0.070405771221 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.090670861304 -0.002009307034 0.002286894247 -0.005773274694 0.002160220407 0.001533458941 -0.005922457669
0.525802854572 -0.069787685927 0.135989346867 -0.043556917766 0.103231501008 0.034087029716 -0.111163179263 0.522963531811 -0.050344108306 0.136396190805 -0.026884259963 0.101559259812 0.036297327978 -0.088406572923 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.056786455214 -0.003888715524 -0.000081368788 -0.003334531561 0.000334448239 -0.000442059652 -0.004551321268
0.374761638557 0.018229948470 -0.074091614229 0.097936271821 -0.080505371389 0.080796145119 0.016261853293 0.383856012439 0.023196209801 -0.054241949697 0.091575776358 -0.058267739896 0.076325940824 0.021175951247 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.181887477636 -0.000993252266 -0.003969932906 0.001272099093 -0.004447526298 0.000894040859 -0.000982819591
0.296243935732 0.009919197650 -0.051907773032 0.009443015303 -0.028897798192 -0.171026666343 0.068110690152 0.310546988157 0.017080580469 -0.036514069089 0.016847133380 -0.015278200889 -0.136250471391 0.067512710955 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.286061048508 -0.001432276564 -0.003078740789 -0.001480823616 -0.002723919461 -0.006955238990 0.000119595839
0.739418870589 0.021572939756 0.058124664916 -0.031093571328 -0.031338320142 -0.143663807254 -0.007271788273 0.724754491827 0.021986535782 0.047482195055 -0.014488545006 -0.014800499221 -0.093336890865 0.001985866038 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.293287575245 -0.000082719205 0.002128493972 -0.003321005264 -0.003307564184 -0.010065383278 -0.001851530862
0.507064877122 0.081611024554 -0.020513429916 0.018671312918 0.067714789862 -0.077661563893 -0.006261165183 0.505769619483 0.091367071484 -0.010057408506 0.027722097783 0.076949241435 -0.066439937119 0.003778097524 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.025905152783 -0.001951209386 -0.002091204282 -0.001810156973 -0.001846890314 -0.002244325355 -0.002007852541
0.484831001379 0.097443179525 -0.020448722733 0.105449921395 0.059770414185 -0.113755125718 0.040163389810 0.485455661409 0.100125998847 -0.010934225373 0.108862701456 0.062751133913 -0.096412105419 0.044632238447 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.012493200600 -0.000536563864 -0.001902899472 -0.000682556012 -0.000596143946 -0.003468604060 -0.000893769728
0.477152918968 0.128837418666 -0.025051333968 0.170589597658 0.133796729575 -0.090784343241 -0.027485439856 0.478639075849 0.114631871616 -0.010114753413 0.162119091949 0.121479932647 -0.061481128262 -0.012229625205 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.029723137617 0.002841109410 -0.002987316111 0.001694101142 0.002463359386 -0.005860642996 -0.003051162930
0.468011246923 -0.088784679765 -0.055627913130 0.178873332500 0.021695682806 0.028167171184 -0.009847879962 0.470065856281 -0.073270137882 -0.040919213238 0.185773185970 0.028016678551 0.033720839782 0.000472723653 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.041092187166 -0.003102908377 -0.002941739978 -0.001379970694 -0.001264199149 -0.001110733720 -0.002064120723
0.461774786941 -0.089376225742 -0.058623522011 0.176041622790 0.017486965832 0.020142578521 -0.016017134257 0.464272610850 -0.073454543390 -0.043587089705 0.181157659999 0.024182602962 0.026424735786 -0.005135070023 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.049956478179 -0.003184336470 -0.003007286461 -0.001023207442 -0.001339127426 -0.001256431453 -0.002176412847
0.446312609908 0.070752485833 -0.099996365297 0.024386083332 -0.082117026072 -0.081608308097 0.017996449204 0.449822055769 0.073902779611 -0.082547407055 0.030425582753 -0.065412886074 -0.064940689914 0.024647844437 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.070188917220 -0.000630058756 -0.003489791648 -0.001207899884 -0.003340828000 -0.003333523637 -0.001330279047
0.465192350278 0.091516275354 -0.118575421267 0.066480058528 -0.048040935308 -0.099725831769 0.038483716092 0.467337308543 0.093355096398 -0.100297871151 0.067935870253 -0.031905706510 -0.080774502367 0.041642121108 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.042899165303 -0.000367764209 -0.003655510023 -0.000291162345 -0.003227045760 -0.003790265881 -0.000631681003
0.525239099594 0.221822791370 0.085755903583 -0.020913062024 -0.058075045552 0.067793898841 -0.022843058238 0.522230839761 0.228288474480 0.086189145859 -0.008170207136 -0.038829244757 0.065391771993 -0.009708056010 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.060165196657 -0.001293136622 -0.000086648455 -0.002548570978 -0.003849160159 0.000480425369 -0.002627000446
0.476887040507 0.226275450755 0.071247547674 -0.019909490330 -0.062921100337 -0.039869750590 -0.012791290675 0.478402944669 0.237262915094 0.077538890107 -0.008186710730 -0.045740940416 -0.025271326276 -0.002302760287 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.030318083242 -0.002197492868 -0.001258268487 -0.002344555920 -0.003436031984 -0.002919684863 -0.002097706078
0.568769356938 0.176941770507 -0.011695359879 0.078637740114 -0.053433632768 -0.073830503209 0.044370303914 0.563390357377 0.166910907166 -0.001715281558 0.074194745573 -0.034778259053 -0.051429405978 0.044354244180 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.107579991221 0.002006172668 -0.001996015664 0.000888598908 -0.003731074743 -0.004480219446 0.000003211947
0.609003030401 0.044370783078 -0.003584373077 -0.044624572132 -0.045531997038 -0.165372899502 0.170809927819 0.601300998669 0.039258574186 0.005399667392 -0.026612511814 -0.026858959627 -0.125874684892 0.148670597424 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.154040634632 0.001022441778 -0.001796808094 -0.003602412064 -0.003734607482 -0.007899642922 0.004427866079
0.607816324185 -0.196189870186 -0.004838076844 -0.002276837542 0.008616005220 -0.141153081503 -0.004821093013 0.600228387664 -0.156644241943 0.004183419673 0.005785608017 0.014653213006 -0.108138054792 0.003891766695 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.151758730412 -0.007909125648 -0.001804299303 -0.001612489112 -0.001207441557 -0.006603005342 -0.001742571942
0.518057702126 0.028563202252 0.156884679370 0.136923935179 -0.030296868188 -0.135555545914 -0.129129900456 0.515613118948 0.027742636997 0.146218884535 0.124773702964 -0.012918699775 -0.099050953634 -0.095826447800 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.048891663551 0.000164113051 0.002133158967 0.002430046443 -0.003475633683 -0.007300918456 -0.006660690531
0.494416722820 -0.005099072791 0.160948564524 0.144312123740 -0.017943693734 -0.132841334062 -0.121120696456 0.494272537089 0.003194025862 0.153744087081 0.135267256265 -0.005328545290 -0.097401485627 -0.089087053236 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.002883714624 -0.001658619731 0.001440895488 0.001808973495 -0.002523029689 -0.007087969687 -0.006406728644
0.544640687057 -0.093282749474 0.207318590844 0.109296038258 0.084022714797 -0.173060534997 -0.103696480395 0.540387425521 -0.058012099069 0.182272861136 0.082157338015 0.065183695912 -0.123609904675 -0.061968781987 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.085065230727 -0.007054130081 0.005009145942 0.005427740049 0.003767803777 -0.009890126064 -0.008345539682
0.652804533007 -0.086223903652 -0.135860267973 0.012969979960 0.054942189876 0.049234621625 -0.012147338061 0.642901762934 -0.059666092582 -0.098836600727 0.017505962403 0.050240522818 0.045783177126 -0.001883106237 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.198055401444 -0.005311562214 -0.007404733449 -0.000907196489 0.000940333412 0.000690288900 -0.002052846365
0.549356529198 -0.101260528702 -0.093404821834 -0.038777991441 -0.044389125692 -0.040277129388 0.082820200205 0.545331824280 -0.083373655600 -0.075902617552 -0.025421169131 -0.030114764382 -0.026449674856 0.084820824577 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.080494098365 -0.003577374620 -0.003500440856 -0.002671364462 -0.002854872262 -0.002765490906 -0.000400124874
0.593654003897 0.052293345831 -0.115093037300 0.017779202834 0.094015506185 -0.047596992952 0.138134807202 0.586870417157 0.048870714123 -0.084035015013 0.020959149923 0.083008342046 -0.028261291589 0.122727646812 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.135671734810 0.000684526342 -0.006211604457 -0.000635989418 0.002201432828 -0.003867140273 0.003081432078
0.493270540483 0.111816253605 -0.092632341350 -0.064810917536 0.083108345401 -0.052945578319 0.188119934006 0.493225364594 0.105913383280 -0.065819548128 -0.041463591913 0.073532582150 -0.030323098728 0.191468439421 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.000903517765 0.001180574065 -0.005362558644 -0.004669465125 0.001915152650 -0.004524495918 -0.000669701083
0.402333620170 -0.011320953482 0.017051385621 0.038966414431 -0.029021101588 -0.079608048221 0.270949163989 0.409715217331 -0.000818443942 0.023010543918 0.035944382980 -0.015710434461 -0.058937758116 0.240906294950 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.147631943226 -0.002100501908 -0.001191831660 0.000604406290 -0.002662133425 -0.004134058021 0.006008573808
0.347059379844 -0.040778439442 0.027528032220 -0.001828108625 0.014767366852 -0.121008222425 0.140537169719 0.358207606105 -0.025803140314 0.031609115391 0.006363918829 0.020227475948 -0.093879610733 0.126705835065 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.222964525223 -0.002995059825 -0.000816216634 -0.001638405491 -0.001092021819 -0.005425722338 0.002766266931
0.289383770896 -0.019103059029 -0.028668844505 0.030992281200 -0.028062487070 -0.175088372208 0.060256889329 0.304043196512 -0.007795453719 -0.016407327392 0.035088338291 -0.014414280702 -0.140143635809 0.060766881316 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.293188512325 -0.002261521062 -0.002452303423 -0.000819211418 -0.002729641274 -0.006988947280 -0.000101998397
0.476569186747 -0.154005012677 0.121808556681 0.103052256990 -0.137005877946 -0.099311163415 0.059899285912 0.477946759426 -0.122623225410 0.109693705411 0.088758387964 -0.103567008660 -0.067148806759 0.049385657545 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.027551453561 -0.006276357453 0.002422970254 0.002858773805 -0.006687773857 -0.006432471331 0.002102725673
0.490335298496 -0.078804024256 0.060248025319 -0.017803232893 -0.217636488519 -0.101979465890 -0.073022841687 0.490568123295 -0.058153887972 0.059706338751 -0.004490480767 -0.206870843099 -0.082209329322 -0.051814547486 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.004656495992 -0.004130027257 0.000108337314 -0.002662550425 -0.002153129084 -0.003954027314 -0.004241658840
0.491756920719 0.019538941371 0.021210151402 0.061136407915 0.265605297209 -0.011449486432 0.006197511030 0.491964817483 0.025224188386 0.026542354984 0.065776368449 0.279852584973 -0.001138539469 0.013915297387 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.004157935269 -0.001137049403 -0.001066440716 -0.000927992107 -0.002849457553 -0.002062189393 -0.001543557271
0.433332576208 -0.017945776656 -0.039796597574 0.078255347038 0.149504836837 -0.008400789909 0.083142837507 0.437989741541 -0.006607471462 -0.024753877677 0.077395381017 0.145203456878 0.001431217436 0.081951332290 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.093143306673 -0.002267661039 -0.003008543979 0.000171993204 0.000860275992 -0.001966401469 0.000238301043
0.576993141378 0.105944692789 -0.101872888352 -0.107792467016 0.120286513084 -0.059159430213 -0.001405116216 0.571177958007 0.096200935243 -0.075028872542 -0.078217385008 0.108684690167 -0.039277935404 0.007886165824 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.116303667426 0.001948751509 -0.005368803162 -0.005915016402 0.002320364583 -0.003976298962 -0.001858256408
0.539287288526 0.114306403484 -0.140369885761 -0.119606167570 0.155105568568 -0.019790493155 0.026980401246 0.535487313981 0.102440983683 -0.108295823142 -0.085178368751 0.142982253904 -0.007090983184 0.027248006074 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.075999490917 0.002373083960 -0.006414812524 -0.006885559764 0.002424662933 -0.002539901994 -0.000053520966
0.511730631165 0.097951426194 0.185250282493 -0.007112499197 -0.054688622767 0.146633068328 0.035887820601 0.509764507696 0.087154782866 0.185667180640 0.001270054155 -0.033296159527 0.143299868035 0.032103110467 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 0.039322469383 0.002159328666 -0.000083379629 -0.001676510670 -0.004278492648 0.000666640059 0.000756942027
0.409054974011 0.106195880207 0.154045143131 0.000999837691 0.015441350123 0.119926538795 -0.012497507821 0.415664371393 0.095388305480 0.140004426208 0.008807650927 0.020291166155 0.110789660142 -0.002059424848 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.132187947631 0.002161514945 0.002808143385 -0.001561562647 -0.000969963206 0.001827375730 -0.002087616595
0.414874194675 0.110134772908 0.129969432199 0.003382154849 -0.007918016758 0.130474710663 0.009237052985 0.421016178766 0.100975167656 0.119660957896 0.010751277317 0.001638692798 0.121490544466 0.015973349913 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.122839681804 0.001831921050 0.002061694860 -0.001473824494 -0.001911341911 0.001796833239 -0.001347259386
0.424768572886 0.084920443487 0.145033484924 -0.045330254873 0.004987179276 0.134429051549 -0.026598191163 0.430148133475 0.079005153975 0.136007235752 -0.028027324518 0.011911667974 0.126320151620 -0.013560109347 10.000000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.100000000000 0.000000000000 -0.107591211796 0.001183057902 0.001805249834 -0.003460586071 -0.001384897740 0.001621779986 -0.002607616363
